level	syncretism_group	lexeme_id	form	n_cells	cells	past_cells	cross_tense	binyan
unvocalized	LX-c31fd2810d:U3	LX-c31fd2810d	תשליג	2	FUT.2MSG|FUT.3FSG		False	HIFIL
unvocalized	LX-c31fd2810d:U4	LX-c31fd2810d	תשלגנה	2	FUT.2FPL|FUT.3FPL		False	HIFIL
unvocalized	LX-c3b2b297b6:U1	LX-c3b2b297b6	הרגשת	2	PST.2MSG|PST.2FSG	PST.2MSG|PST.2FSG	False	HIFIL
unvocalized	LX-c3b2b297b6:U2	LX-c3b2b297b6	הרגישו	2	PST.3PL|IMP.2MPL	PST.3PL	True	HIFIL
unvocalized	LX-c3b2b297b6:U3	LX-c3b2b297b6	תרגיש	2	FUT.2MSG|FUT.3FSG		False	HIFIL
unvocalized	LX-c3b2b297b6:U4	LX-c3b2b297b6	תרגשנה	2	FUT.2FPL|FUT.3FPL		False	HIFIL
unvocalized	LX-c4177147a0:U1	LX-c4177147a0	הרחת	2	PST.2MSG|PST.2FSG	PST.2MSG|PST.2FSG	False	HIFIL
unvocalized	LX-c4177147a0:U2	LX-c4177147a0	הריחו	2	PST.3PL|IMP.2MPL	PST.3PL	True	HIFIL
unvocalized	LX-c4177147a0:U3	LX-c4177147a0	תריח	2	FUT.2MSG|FUT.3FSG		False	HIFIL
unvocalized	LX-c4177147a0:U4	LX-c4177147a0	תרחנה	2	FUT.2FPL|FUT.3FPL		False	HIFIL
unvocalized	LX-c423043573:U1	LX-c423043573	ראית	2	PST.2MSG|PST.2FSG	PST.2MSG|PST.2FSG	False	PAAL
unvocalized	LX-c423043573:U2	LX-c423043573	ראה	2	PST.3MSG|IMP.2MSG	PST.3MSG	True	PAAL
unvocalized	LX-c423043573:U3	LX-c423043573	ראו	2	PST.3PL|IMP.2MPL	PST.3PL	True	PAAL
unvocalized	LX-c423043573:U4	LX-c423043573	רואה	2	PRS.MSG|PRS.FSG		False	PAAL
unvocalized	LX-c423043573:U5	LX-c423043573	תראה	2	FUT.2MSG|FUT.3FSG		False	PAAL
unvocalized	LX-c423043573:U6	LX-c423043573	תראינה	2	FUT.2FPL|FUT.3FPL		False	PAAL
unvocalized	LX-c431433be8:U1	LX-c431433be8	השתדלת	2	PST.2MSG|PST.2FSG	PST.2MSG|PST.2FSG	False	HITPAEL
unvocalized	LX-c431433be8:U2	LX-c431433be8	השתדל	2	PST.3MSG|IMP.2MSG	PST.3MSG	True	HITPAEL
unvocalized	LX-c431433be8:U3	LX-c431433be8	השתדלו	2	PST.3PL|IMP.2MPL	PST.3PL	True	HITPAEL
unvocalized	LX-c431433be8:U4	LX-c431433be8	תשתדל	2	FUT.2MSG|FUT.3FSG		False	HITPAEL
unvocalized	LX-c431433be8:U5	LX-c431433be8	תשתדלנה	2	FUT.2FPL|FUT.3FPL		False	HITPAEL
unvocalized	LX-c498149530:U1	LX-c498149530	שברת	2	PST.2MSG|PST.2FSG	PST.2MSG|PST.2FSG	False	PAAL
unvocalized	LX-c498149530:U2	LX-c498149530	שברו	2	PST.3PL|IMP.2MPL	PST.3PL	True	PAAL
unvocalized	LX-c498149530:U3	LX-c498149530	תשבור	2	FUT.2MSG|FUT.3FSG		False	PAAL
unvocalized	LX-c498149530:U4	LX-c498149530	תשבורנה	2	FUT.2FPL|FUT.3FPL		False	PAAL
unvocalized	LX-c4c8af1a81:U1	LX-c4c8af1a81	ביזבזת	2	PST.2MSG|PST.2FSG	PST.2MSG|PST.2FSG	False	PIEL
unvocalized	LX-c4c8af1a81:U2	LX-c4c8af1a81	תבזבז	2	FUT.2MSG|FUT.3FSG		False	PIEL
unvocalized	LX-c4c8af1a81:U3	LX-c4c8af1a81	תבזבזנה	2	FUT.2FPL|FUT.3FPL		False	PIEL
unvocalized	LX-c56987a72e:U1	LX-c56987a72e	חקרת	2	PST.2MSG|PST.2FSG	PST.2MSG|PST.2FSG	False	PAAL
unvocalized	LX-c56987a72e:U2	LX-c56987a72e	חקרו	2	PST.3PL|IMP.2MPL	PST.3PL	True	PAAL
unvocalized	LX-c56987a72e:U3	LX-c56987a72e	תחקור	2	FUT.2MSG|FUT.3FSG		False	PAAL
unvocalized	LX-c56987a72e:U4	LX-c56987a72e	תחקורנה	2	FUT.2FPL|FUT.3FPL		False	PAAL
unvocalized	LX-c5e586df34:U1	LX-c5e586df34	רצית	2	PST.2MSG|PST.2FSG	PST.2MSG|PST.2FSG	False	PAAL
unvocalized	LX-c5e586df34:U2	LX-c5e586df34	רצה	2	PST.3MSG|IMP.2MSG	PST.3MSG	True	PAAL
unvocalized	LX-c5e586df34:U3	LX-c5e586df34	רצו	2	PST.3PL|IMP.2MPL	PST.3PL	True	PAAL
unvocalized	LX-c5e586df34:U4	LX-c5e586df34	רוצה	2	PRS.MSG|PRS.FSG		False	PAAL
unvocalized	LX-c5e586df34:U5	LX-c5e586df34	תרצה	2	FUT.2MSG|FUT.3FSG		False	PAAL
unvocalized	LX-c5e586df34:U6	LX-c5e586df34	תרצינה	2	FUT.2FPL|FUT.3FPL		False	PAAL
unvocalized	LX-c5fa19b84d:U1	LX-c5fa19b84d	ליטפת	2	PST.2MSG|PST.2FSG	PST.2MSG|PST.2FSG	False	PIEL
unvocalized	LX-c5fa19b84d:U2	LX-c5fa19b84d	תלטף	2	FUT.2MSG|FUT.3FSG		False	PIEL
unvocalized	LX-c5fa19b84d:U3	LX-c5fa19b84d	תלטפנה	2	FUT.2FPL|FUT.3FPL		False	PIEL
unvocalized	LX-c6c5520e5b:U1	LX-c6c5520e5b	התנדבת	2	PST.2MSG|PST.2FSG	PST.2MSG|PST.2FSG	False	HITPAEL
unvocalized	LX-c6c5520e5b:U2	LX-c6c5520e5b	התנדב	2	PST.3MSG|IMP.2MSG	PST.3MSG	True	HITPAEL
unvocalized	LX-c6c5520e5b:U3	LX-c6c5520e5b	התנדבו	2	PST.3PL|IMP.2MPL	PST.3PL	True	HITPAEL
unvocalized	LX-c6c5520e5b:U4	LX-c6c5520e5b	תתנדב	2	FUT.2MSG|FUT.3FSG		False	HITPAEL
unvocalized	LX-c6c5520e5b:U5	LX-c6c5520e5b	תתנדבנה	2	FUT.2FPL|FUT.3FPL		False	HITPAEL
unvocalized	LX-c70f6633ad:U1	LX-c70f6633ad	השלמת	2	PST.2MSG|PST.2FSG	PST.2MSG|PST.2FSG	False	HIFIL
unvocalized	LX-c70f6633ad:U2	LX-c70f6633ad	השלימו	2	PST.3PL|IMP.2MPL	PST.3PL	True	HIFIL
unvocalized	LX-c70f6633ad:U3	LX-c70f6633ad	תשלים	2	FUT.2MSG|FUT.3FSG		False	HIFIL
unvocalized	LX-c70f6633ad:U4	LX-c70f6633ad	תשלמנה	2	FUT.2FPL|FUT.3FPL		False	HIFIL
unvocalized	LX-c77a638fe9:U1	LX-c77a638fe9	הוזכרת	2	PST.2MSG|PST.2FSG	PST.2MSG|PST.2FSG	False	HUFAL
unvocalized	LX-c77a638fe9:U2	LX-c77a638fe9	תוזכר	2	FUT.2MSG|FUT.3FSG		False	HUFAL
unvocalized	LX-c77a638fe9:U3	LX-c77a638fe9	תוזכרנה	2	FUT.2FPL|FUT.3FPL		False	HUFAL
unvocalized	LX-c7ccef968d:U1	LX-c7ccef968d	גנזת	2	PST.2MSG|PST.2FSG	PST.2MSG|PST.2FSG	False	PAAL
unvocalized	LX-c7ccef968d:U2	LX-c7ccef968d	גנזו	2	PST.3PL|IMP.2MPL	PST.3PL	True	PAAL
unvocalized	LX-c7ccef968d:U3	LX-c7ccef968d	תגנוז	2	FUT.2MSG|FUT.3FSG		False	PAAL
unvocalized	LX-c7ccef968d:U4	LX-c7ccef968d	תגנוזנה	2	FUT.2FPL|FUT.3FPL		False	PAAL
unvocalized	LX-c7e36dca16:U1	LX-c7e36dca16	הסכמת	2	PST.2MSG|PST.2FSG	PST.2MSG|PST.2FSG	False	HIFIL
unvocalized	LX-c7e36dca16:U2	LX-c7e36dca16	הסכימו	2	PST.3PL|IMP.2MPL	PST.3PL	True	HIFIL
unvocalized	LX-c7e36dca16:U3	LX-c7e36dca16	תסכים	2	FUT.2MSG|FUT.3FSG		False	HIFIL
unvocalized	LX-c7e36dca16:U4	LX-c7e36dca16	תסכמנה	2	FUT.2FPL|FUT.3FPL		False	HIFIL
unvocalized	LX-c7e5205e29:U1	LX-c7e5205e29	כיזבת	2	PST.2MSG|PST.2FSG	PST.2MSG|PST.2FSG	False	PIEL
unvocalized	LX-c7e5205e29:U2	LX-c7e5205e29	תכזב	2	FUT.2MSG|FUT.3FSG		False	PIEL
unvocalized	LX-c7e5205e29:U3	LX-c7e5205e29	תכזבנה	2	FUT.2FPL|FUT.3FPL		False	PIEL
unvocalized	LX-c7e5205e29:U4	LX-c7e5205e29	כזב	2	IMP.2MSG|MSDR		True	PIEL
unvocalized	LX-c80782e94b:U1	LX-c80782e94b	נמסות	3	PST.2MSG|PST.2FSG|PRS.FPL	PST.2MSG|PST.2FSG	True	NIFAL
unvocalized	LX-c80782e94b:U2	LX-c80782e94b	נמס	2	PST.3MSG|PRS.MSG	PST.3MSG	True	NIFAL
unvocalized	LX-c80782e94b:U3	LX-c80782e94b	נמסה	2	PST.3FSG|PRS.FSG	PST.3FSG	True	NIFAL
unvocalized	LX-c80782e94b:U4	LX-c80782e94b	תימס	2	FUT.2MSG|FUT.3FSG		False	NIFAL
unvocalized	LX-c80782e94b:U5	LX-c80782e94b	תימסנה	2	FUT.2FPL|FUT.3FPL		False	NIFAL
unvocalized	LX-c809c15e49:U1	LX-c809c15e49	ריחרחת	2	PST.2MSG|PST.2FSG	PST.2MSG|PST.2FSG	False	
unvocalized	LX-c809c15e49:U2	LX-c809c15e49	תרחרח	2	FUT.2MSG|FUT.3FSG		False	
unvocalized	LX-c809c15e49:U3	LX-c809c15e49	תרחרחנה	2	FUT.2FPL|FUT.3FPL		False	
unvocalized	LX-c87515b843:U1	LX-c87515b843	לחשת	2	PST.2MSG|PST.2FSG	PST.2MSG|PST.2FSG	False	PAAL
unvocalized	LX-c87515b843:U2	LX-c87515b843	לחש	2	PST.3MSG|IMP.2MSG	PST.3MSG	True	PAAL
unvocalized	LX-c87515b843:U3	LX-c87515b843	לחשו	2	PST.3PL|IMP.2MPL	PST.3PL	True	PAAL
unvocalized	LX-c87515b843:U4	LX-c87515b843	תלחש	2	FUT.2MSG|FUT.3FSG		False	PAAL
unvocalized	LX-c87515b843:U5	LX-c87515b843	תלחשנה	2	FUT.2FPL|FUT.3FPL		False	PAAL
unvocalized	LX-c8a5d92ac7:U1	LX-c8a5d92ac7	הינקת	2	PST.2MSG|PST.2FSG	PST.2MSG|PST.2FSG	False	HIFIL
unvocalized	LX-c8a5d92ac7:U2	LX-c8a5d92ac7	היניקו	2	PST.3PL|IMP.2MPL	PST.3PL	True	HIFIL
unvocalized	LX-c8a5d92ac7:U3	LX-c8a5d92ac7	תיניק	2	FUT.2MSG|FUT.3FSG		False	HIFIL
unvocalized	LX-c8a5d92ac7:U4	LX-c8a5d92ac7	תינקנה	2	FUT.2FPL|FUT.3FPL		False	HIFIL
unvocalized	LX-c8a888740b:U1	LX-c8a888740b	בילבלת	2	PST.2MSG|PST.2FSG	PST.2MSG|PST.2FSG	False	PIEL
unvocalized	LX-c8a888740b:U2	LX-c8a888740b	תבלבל	2	FUT.2MSG|FUT.3FSG		False	PIEL
unvocalized	LX-c8a888740b:U3	LX-c8a888740b	תבלבלנה	2	FUT.2FPL|FUT.3FPL		False	PIEL
unvocalized	LX-c9203ff974:U1	LX-c9203ff974	השתמשת	2	PST.2MSG|PST.2FSG	PST.2MSG|PST.2FSG	False	HITPAEL
unvocalized	LX-c9203ff974:U2	LX-c9203ff974	השתמש	2	PST.3MSG|IMP.2MSG	PST.3MSG	True	HITPAEL
unvocalized	LX-c9203ff974:U3	LX-c9203ff974	השתמשו	2	PST.3PL|IMP.2MPL	PST.3PL	True	HITPAEL
unvocalized	LX-c9203ff974:U4	LX-c9203ff974	תשתמש	2	FUT.2MSG|FUT.3FSG		False	HITPAEL
unvocalized	LX-c9203ff974:U5	LX-c9203ff974	תשתמשנה	2	FUT.2FPL|FUT.3FPL		False	HITPAEL
unvocalized	LX-c9603c82d9:U1	LX-c9603c82d9	זרחת	2	PST.2MSG|PST.2FSG	PST.2MSG|PST.2FSG	False	PAAL
unvocalized	LX-c9603c82d9:U2	LX-c9603c82d9	זרח	2	PST.3MSG|IMP.2MSG	PST.3MSG	True	PAAL
unvocalized	LX-c9603c82d9:U3	LX-c9603c82d9	זרחו	2	PST.3PL|IMP.2MPL	PST.3PL	True	PAAL
unvocalized	LX-c9603c82d9:U4	LX-c9603c82d9	תזרח	2	FUT.2MSG|FUT.3FSG		False	PAAL
unvocalized	LX-c9603c82d9:U5	LX-c9603c82d9	תזרחנה	2	FUT.2FPL|FUT.3FPL		False	PAAL
unvocalized	LX-c979d80b1d:U1	LX-c979d80b1d	שוחחת	2	PST.2MSG|PST.2FSG	PST.2MSG|PST.2FSG	False	PIEL
unvocalized	LX-c979d80b1d:U2	LX-c979d80b1d	שוחח	2	PST.3MSG|IMP.2MSG	PST.3MSG	True	PIEL
unvocalized	LX-c979d80b1d:U3	LX-c979d80b1d	שוחחו	2	PST.3PL|IMP.2MPL	PST.3PL	True	PIEL
unvocalized	LX-c979d80b1d:U4	LX-c979d80b1d	תשוחח	2	FUT.2MSG|FUT.3FSG		False	PIEL
unvocalized	LX-c979d80b1d:U5	LX-c979d80b1d	תשוחחנה	2	FUT.2FPL|FUT.3FPL		False	PIEL
unvocalized	LX-c9a5b2736d:U1	LX-c9a5b2736d	הימנת	2	PST.2MSG|PST.2FSG	PST.2MSG|PST.2FSG	False	HIFIL
unvocalized	LX-c9a5b2736d:U2	LX-c9a5b2736d	הימינו	2	PST.3PL|IMP.2MPL	PST.3PL	True	HIFIL
unvocalized	LX-c9a5b2736d:U3	LX-c9a5b2736d	תימין	2	FUT.2MSG|FUT.3FSG		False	HIFIL
unvocalized	LX-c9a5b2736d:U4	LX-c9a5b2736d	תימנה	2	FUT.2FPL|FUT.3FPL		False	HIFIL
unvocalized	LX-c9c893c95f:U1	LX-c9c893c95f	סתרת	2	PST.2MSG|PST.2FSG	PST.2MSG|PST.2FSG	False	PAAL
unvocalized	LX-c9c893c95f:U2	LX-c9c893c95f	סתרו	2	PST.3PL|IMP.2MPL	PST.3PL	True	PAAL
unvocalized	LX-c9c893c95f:U3	LX-c9c893c95f	תסתור	2	FUT.2MSG|FUT.3FSG		False	PAAL
unvocalized	LX-c9c893c95f:U4	LX-c9c893c95f	תסתורנה	2	FUT.2FPL|FUT.3FPL		False	PAAL
unvocalized	LX-c9f52c0679:U1	LX-c9f52c0679	ריצדת	2	PST.2MSG|PST.2FSG	PST.2MSG|PST.2FSG	False	PAAL
unvocalized	LX-c9f52c0679:U2	LX-c9f52c0679	תרצד	2	FUT.2MSG|FUT.3FSG		False	PAAL
unvocalized	LX-c9f52c0679:U3	LX-c9f52c0679	תרצדנה	2	FUT.2FPL|FUT.3FPL		False	PAAL
unvocalized	LX-c9fa5fb2eb:U1	LX-c9fa5fb2eb	בלמת	2	PST.2MSG|PST.2FSG	PST.2MSG|PST.2FSG	False	PAAL
unvocalized	LX-c9fa5fb2eb:U2	LX-c9fa5fb2eb	בלמו	2	PST.3PL|IMP.2MPL	PST.3PL	True	PAAL
unvocalized	LX-c9fa5fb2eb:U3	LX-c9fa5fb2eb	תבלום	2	FUT.2MSG|FUT.3FSG		False	PAAL
unvocalized	LX-c9fa5fb2eb:U4	LX-c9fa5fb2eb	תבלומנה	2	FUT.2FPL|FUT.3FPL		False	PAAL
unvocalized	LX-ca3adcaa91:U1	LX-ca3adcaa91	שיחדת	2	PST.2MSG|PST.2FSG	PST.2MSG|PST.2FSG	False	PIEL
unvocalized	LX-ca3adcaa91:U2	LX-ca3adcaa91	תשחד	2	FUT.2MSG|FUT.3FSG		False	PIEL
unvocalized	LX-ca3adcaa91:U3	LX-ca3adcaa91	תשחדנה	2	FUT.2FPL|FUT.3FPL		False	PIEL
unvocalized	LX-ca66f4d375:U1	LX-ca66f4d375	התחממת	2	PST.2MSG|PST.2FSG	PST.2MSG|PST.2FSG	False	HITPAEL
unvocalized	LX-ca66f4d375:U2	LX-ca66f4d375	התחמם	2	PST.3MSG|IMP.2MSG	PST.3MSG	True	HITPAEL
unvocalized	LX-ca66f4d375:U3	LX-ca66f4d375	התחממו	2	PST.3PL|IMP.2MPL	PST.3PL	True	HITPAEL
unvocalized	LX-ca66f4d375:U4	LX-ca66f4d375	תתחמם	2	FUT.2MSG|FUT.3FSG		False	HITPAEL
unvocalized	LX-ca66f4d375:U5	LX-ca66f4d375	תתחממנה	2	FUT.2FPL|FUT.3FPL		False	HITPAEL
unvocalized	LX-ca90f091bd:U1	LX-ca90f091bd	חיממת	2	PST.2MSG|PST.2FSG	PST.2MSG|PST.2FSG	False	PIEL
unvocalized	LX-ca90f091bd:U2	LX-ca90f091bd	תחמם	2	FUT.2MSG|FUT.3FSG		False	PIEL
unvocalized	LX-ca90f091bd:U3	LX-ca90f091bd	תחממנה	2	FUT.2FPL|FUT.3FPL		False	PIEL
unvocalized	LX-ca93468c6e:U1	LX-ca93468c6e	הבדלת	2	PST.2MSG|PST.2FSG	PST.2MSG|PST.2FSG	False	HIFIL
unvocalized	LX-ca93468c6e:U2	LX-ca93468c6e	הבדילו	2	PST.3PL|IMP.2MPL	PST.3PL	True	HIFIL
unvocalized	LX-ca93468c6e:U3	LX-ca93468c6e	תבדיל	2	FUT.2MSG|FUT.3FSG		False	HIFIL
unvocalized	LX-ca93468c6e:U4	LX-ca93468c6e	תבדלנה	2	FUT.2FPL|FUT.3FPL		False	HIFIL
unvocalized	LX-caa5d9467a:U1	LX-caa5d9467a	הוכנת	2	PST.2MSG|PST.2FSG	PST.2MSG|PST.2FSG	False	HUFAL
unvocalized	LX-caa5d9467a:U2	LX-caa5d9467a	הוכנו	2	PST.1PL|PST.3PL	PST.1PL|PST.3PL	False	HUFAL
unvocalized	LX-caa5d9467a:U3	LX-caa5d9467a	תוכן	2	FUT.2MSG|FUT.3FSG		False	HUFAL
unvocalized	LX-caa5d9467a:U4	LX-caa5d9467a	תוכנה	2	FUT.2FPL|FUT.3FPL		False	HUFAL
unvocalized	LX-caf5449955:U1	LX-caf5449955	התחרטת	2	PST.2MSG|PST.2FSG	PST.2MSG|PST.2FSG	False	
unvocalized	LX-caf5449955:U2	LX-caf5449955	התחרט	2	PST.3MSG|IMP.2MSG	PST.3MSG	True	
unvocalized	LX-caf5449955:U3	LX-caf5449955	התחרטו	2	PST.3PL|IMP.2MPL	PST.3PL	True	
unvocalized	LX-caf5449955:U4	LX-caf5449955	תתחרט	2	FUT.2MSG|FUT.3FSG		False	
unvocalized	LX-caf5449955:U5	LX-caf5449955	תתחרטנה	2	FUT.2FPL|FUT.3FPL		False	
unvocalized	LX-cb3830c820:U1	LX-cb3830c820	סימנת	2	PST.2MSG|PST.2FSG	PST.2MSG|PST.2FSG	False	
unvocalized	LX-cb3830c820:U2	LX-cb3830c820	סימנו	2	PST.1PL|PST.3PL	PST.1PL|PST.3PL	False	
unvocalized	LX-cb3830c820:U3	LX-cb3830c820	תסמן	2	FUT.2MSG|FUT.3FSG		False	
unvocalized	LX-cb3830c820:U4	LX-cb3830c820	תסמנה	2	FUT.2FPL|FUT.3FPL		False	
unvocalized	LX-cb3cae2754:U1	LX-cb3cae2754	גרת	2	PST.2MSG|PST.2FSG	PST.2MSG|PST.2FSG	False	PAAL
unvocalized	LX-cb3cae2754:U2	LX-cb3cae2754	גר	2	PST.3MSG|PRS.MSG	PST.3MSG	True	PAAL
unvocalized	LX-cb3cae2754:U3	LX-cb3cae2754	גרה	2	PST.3FSG|PRS.FSG	PST.3FSG	True	PAAL
unvocalized	LX-cb3cae2754:U4	LX-cb3cae2754	תגור	2	FUT.2MSG|FUT.3FSG		False	PAAL
unvocalized	LX-cb3cae2754:U5	LX-cb3cae2754	תגורנה	2	FUT.2FPL|FUT.3FPL		False	PAAL
unvocalized	LX-cba29fbefd:U1	LX-cba29fbefd	ישבת	2	PST.2MSG|PST.2FSG	PST.2MSG|PST.2FSG	False	PAAL
unvocalized	LX-cba29fbefd:U2	LX-cba29fbefd	ישב	2	PST.3MSG|FUT.3MSG	PST.3MSG	True	PAAL
unvocalized	LX-cba29fbefd:U3	LX-cba29fbefd	ישבו	2	PST.3PL|FUT.3MPL	PST.3PL	True	PAAL
unvocalized	LX-cba29fbefd:U4	LX-cba29fbefd	תשב	2	FUT.2MSG|FUT.3FSG		False	PAAL
unvocalized	LX-cba29fbefd:U5	LX-cba29fbefd	תשבנה	2	FUT.2FPL|FUT.3FPL		False	PAAL
unvocalized	LX-cbdb386c05:U1	LX-cbdb386c05	רקדת	2	PST.2MSG|PST.2FSG	PST.2MSG|PST.2FSG	False	PAAL
unvocalized	LX-cbdb386c05:U2	LX-cbdb386c05	רקדו	2	PST.3PL|IMP.2MPL	PST.3PL	True	PAAL
unvocalized	LX-cbdb386c05:U3	LX-cbdb386c05	תרקוד	2	FUT.2MSG|FUT.3FSG		False	PAAL
unvocalized	LX-cbdb386c05:U4	LX-cbdb386c05	תרקודנה	2	FUT.2FPL|FUT.3FPL		False	PAAL
unvocalized	LX-cc0b52fbbd:U1	LX-cc0b52fbbd	קברת	2	PST.2MSG|PST.2FSG	PST.2MSG|PST.2FSG	False	PAAL
unvocalized	LX-cc0b52fbbd:U2	LX-cc0b52fbbd	קברו	2	PST.3PL|IMP.2MPL	PST.3PL	True	PAAL
unvocalized	LX-cc0b52fbbd:U3	LX-cc0b52fbbd	תקבור	2	FUT.2MSG|FUT.3FSG		False	PAAL
unvocalized	LX-cc0b52fbbd:U4	LX-cc0b52fbbd	תקבורנה	2	FUT.2FPL|FUT.3FPL		False	PAAL
unvocalized	LX-cc671cd248:U1	LX-cc671cd248	נכנסת	3	PST.2MSG|PST.2FSG|PRS.FSG	PST.2MSG|PST.2FSG	True	NIFAL
unvocalized	LX-cc671cd248:U2	LX-cc671cd248	נכנס	2	PST.3MSG|PRS.MSG	PST.3MSG	True	NIFAL
unvocalized	LX-cc671cd248:U3	LX-cc671cd248	תיכנס	2	FUT.2MSG|FUT.3FSG		False	NIFAL
unvocalized	LX-cc671cd248:U4	LX-cc671cd248	תיכנסנה	2	FUT.2FPL|FUT.3FPL		False	NIFAL
unvocalized	LX-ccbea17ae7:U1	LX-ccbea17ae7	משחת	2	PST.2MSG|PST.2FSG	PST.2MSG|PST.2FSG	False	PAAL
unvocalized	LX-ccbea17ae7:U2	LX-ccbea17ae7	משח	2	PST.3MSG|IMP.2MSG	PST.3MSG	True	PAAL
unvocalized	LX-ccbea17ae7:U3	LX-ccbea17ae7	משחו	2	PST.3PL|IMP.2MPL	PST.3PL	True	PAAL
unvocalized	LX-ccbea17ae7:U4	LX-ccbea17ae7	תמשח	2	FUT.2MSG|FUT.3FSG		False	PAAL
unvocalized	LX-ccbea17ae7:U5	LX-ccbea17ae7	תמשחנה	2	FUT.2FPL|FUT.3FPL		False	PAAL
unvocalized	LX-ccdfd26a66:U1	LX-ccdfd26a66	נמצאת	3	PST.2MSG|PST.2FSG|PRS.FSG	PST.2MSG|PST.2FSG	True	NIFAL
unvocalized	LX-ccdfd26a66:U2	LX-ccdfd26a66	נמצא	2	PST.3MSG|PRS.MSG	PST.3MSG	True	NIFAL
unvocalized	LX-ccdfd26a66:U3	LX-ccdfd26a66	תימצא	2	FUT.2MSG|FUT.3FSG		False	NIFAL
unvocalized	LX-ccdfd26a66:U4	LX-ccdfd26a66	תימצאנה	2	FUT.2FPL|FUT.3FPL		False	NIFAL
unvocalized	LX-cd0c117aac:U1	LX-cd0c117aac	ביכית	2	PST.2MSG|PST.2FSG	PST.2MSG|PST.2FSG	False	PIEL
unvocalized	LX-cd0c117aac:U2	LX-cd0c117aac	מבכה	2	PRS.MSG|PRS.FSG		False	PIEL
unvocalized	LX-cd0c117aac:U3	LX-cd0c117aac	תבכה	2	FUT.2MSG|FUT.3FSG		False	PIEL
unvocalized	LX-cd0c117aac:U4	LX-cd0c117aac	תבכינה	2	FUT.2FPL|FUT.3FPL		False	PIEL
unvocalized	LX-cd21b2a15b:U1	LX-cd21b2a15b	נעלת	2	PST.2MSG|PST.2FSG	PST.2MSG|PST.2FSG	False	PAAL
unvocalized	LX-cd21b2a15b:U2	LX-cd21b2a15b	נעל	2	PST.3MSG|IMP.2MSG	PST.3MSG	True	PAAL
unvocalized	LX-cd21b2a15b:U3	LX-cd21b2a15b	נעלו	2	PST.3PL|IMP.2MPL	PST.3PL	True	PAAL
unvocalized	LX-cd21b2a15b:U4	LX-cd21b2a15b	תנעל	2	FUT.2MSG|FUT.3FSG		False	PAAL
unvocalized	LX-cd21b2a15b:U5	LX-cd21b2a15b	תנעלנה	2	FUT.2FPL|FUT.3FPL		False	PAAL
unvocalized	LX-cdb366ab36:U1	LX-cdb366ab36	התפללת	2	PST.2MSG|PST.2FSG	PST.2MSG|PST.2FSG	False	HITPAEL
unvocalized	LX-cdb366ab36:U2	LX-cdb366ab36	התפלל	2	PST.3MSG|IMP.2MSG	PST.3MSG	True	HITPAEL
unvocalized	LX-cdb366ab36:U3	LX-cdb366ab36	התפללו	2	PST.3PL|IMP.2MPL	PST.3PL	True	HITPAEL
unvocalized	LX-cdb366ab36:U4	LX-cdb366ab36	תתפלל	2	FUT.2MSG|FUT.3FSG		False	HITPAEL
unvocalized	LX-cdb366ab36:U5	LX-cdb366ab36	תתפללנה	2	FUT.2FPL|FUT.3FPL		False	HITPAEL
unvocalized	LX-ce0a640291:U1	LX-ce0a640291	נתת	2	PST.2MSG|PST.2FSG	PST.2MSG|PST.2FSG	False	PAAL
unvocalized	LX-ce0a640291:U2	LX-ce0a640291	נתנו	2	PST.1PL|PST.3PL	PST.1PL|PST.3PL	False	PAAL
unvocalized	LX-ce0a640291:U3	LX-ce0a640291	תיתן	2	FUT.2MSG|FUT.3FSG		False	PAAL
unvocalized	LX-ce0a640291:U4	LX-ce0a640291	תיתנה	2	FUT.2FPL|FUT.3FPL		False	PAAL
unvocalized	LX-ce1ade4176:U1	LX-ce1ade4176	שיחררת	2	PST.2MSG|PST.2FSG	PST.2MSG|PST.2FSG	False	PIEL
unvocalized	LX-ce1ade4176:U2	LX-ce1ade4176	תשחרר	2	FUT.2MSG|FUT.3FSG		False	PIEL
unvocalized	LX-ce1ade4176:U3	LX-ce1ade4176	תשחררנה	2	FUT.2FPL|FUT.3FPL		False	PIEL
unvocalized	LX-ce6c008b8b:U1	LX-ce6c008b8b	פישלת	2	PST.2MSG|PST.2FSG	PST.2MSG|PST.2FSG	False	
unvocalized	LX-ce6c008b8b:U2	LX-ce6c008b8b	תפשל	2	FUT.2MSG|FUT.3FSG		False	
unvocalized	LX-ce6c008b8b:U3	LX-ce6c008b8b	תפשלנה	2	FUT.2FPL|FUT.3FPL		False	
unvocalized	LX-ce89cee166:U1	LX-ce89cee166	הובלת	2	PST.2MSG|PST.2FSG	PST.2MSG|PST.2FSG	False	HUFAL
unvocalized	LX-ce89cee166:U2	LX-ce89cee166	תובל	2	FUT.2MSG|FUT.3FSG		False	HUFAL
unvocalized	LX-ce89cee166:U3	LX-ce89cee166	תובלנה	2	FUT.2FPL|FUT.3FPL		False	HUFAL
unvocalized	LX-ced0f34dcc:U1	LX-ced0f34dcc	איימת	2	PST.2MSG|PST.2FSG	PST.2MSG|PST.2FSG	False	PIEL
unvocalized	LX-ced0f34dcc:U2	LX-ced0f34dcc	איים	2	PST.3MSG|IMP.2MSG	PST.3MSG	True	PIEL
unvocalized	LX-ced0f34dcc:U3	LX-ced0f34dcc	איימו	2	PST.3PL|IMP.2MPL	PST.3PL	True	PIEL
